0.1,40,20,7.925,8.3333,-0.25981,0.37717,0.29074,0.2992,0.56175,0.41706,0.4316,2.025,1.6667,0.2025,39.855,32.627,-8.3267e-17,0.27072,0.3578,0.40248
0.1,40,21,8.05,6,0.054737,0.48994,0.3679,0.47249,0.53263,0.5153,0.46154,2.7,2.4444,0.205,49.1,23.246,1.1935e-16,-0.27804,0.40475,0.4118
0.1,40,22,8.025,6.8889,-0.09399,0.39664,0.48642,0.37199,0.55047,0.40412,0.47256,2.25,1.6667,0.205,44.4,23.126,1.2351e-16,-0.024618,0.44333,0.3389
0.1,40,23,8.025,8.2222,-0.13712,0.38497,0.37362,0.39327,0.55908,0.36505,0.45041,2.65,3.2222,0.205,41.485,30.271,-7.7716e-17,0.018322,0.427,0.45775
0.1,40,24,7.825,7.2222,-0.18783,0.57486,0.55695,0.52642,0.54297,0.56554,0.67074,2.375,2.2222,0.205,45.566,21.699,9.7145e-17,-0.09866,0.22733,0.32036
0.1,40,25,7.85,7.7778,0.010222,0.38155,0.25212,0.32565,0.54083,0.44973,0.38748,2.45,3,0.19875,46.15,44.871,-7.7716e-17,-0.13336,0.45651,0.50447
0.1,40,26,7.875,10,-0.0052872,0.29647,0.39252,0.31435,0.54786,0.39589,0.54845,1.55,1.3333,0.19875,43.9,47.994,-1.1102e-17,0.71468,0.25293,0.24039
0.1,40,27,7.675,8.3333,-0.032134,0.34011,0.41732,0.35752,0.54071,0.39462,0.54336,2.25,2.1111,0.19625,45.328,33.207,-4.4409e-17,0.26701,0.36899,0.25079
0.1,40,28,7.8,8.2222,-0.2121,0.46579,0.31943,0.41296,0.54282,0.44284,0.40442,4.075,4.6667,0.2,46.601,82.188,4.7184e-17,-0.018974,0.48486,0.56585
0.1,40,29,8.075,7.5556,-0.20134,0.34203,0.31678,0.29505,0.56207,0.37943,0.41171,2.625,2.8889,0.20375,40.5,29.211,4.996e-17,0.0996,0.48982,0.42878
0.1,40,30,7.95,7.8889,-0.23835,0.43579,0.36425,0.37772,0.56571,0.38707,0.45324,1.875,2.1111,0.20375,39.392,32.09,-1.7764e-16,-0.083143,0.40773,0.42737
0.1,60,1,11.783,11.778,-0.18718,0.27512,0.26367,0.26654,0.56977,0.41748,0.48512,2.9667,2.7778,0.19833,58.026,42.424,-4.2559e-17,-0.085503,0.51517,0.56096
0.1,60,2,11.733,11.111,-0.18781,0.45308,0.44772,0.3913,0.56521,0.49851,0.61553,2.3,2.2222,0.2,59.41,32.625,4.811e-17,0.15946,0.47902,0.34534
0.1,60,3,12.05,10.667,-0.069871,0.36919,0.47486,0.33639,0.56323,0.52152,0.67641,2.6333,2.3333,0.20333,61.012,32.191,-5.5511e-17,-0.13134,0.47147,0.42746
0.1,60,4,11.417,9.3333,-0.13874,0.41474,0.18973,0.36718,0.56073,0.449,0.27643,2.65,2.2222,0.19444,60.459,28.6,-1.1102e-17,-0.2922,0.52529,0.51261
0.1,60,5,11.433,13.889,-0.15815,0.48923,0.43132,0.43825,0.55672,0.5104,0.61538,2.2667,2,0.195,62.464,67.01,1.3693e-16,0.50252,0.45408,0.45746
0.1,60,6,11.883,9,-0.22532,0.45916,0.40656,0.3763,0.56874,0.59299,0.56058,2.0667,2,0.20222,58.598,25.87,6.6613e-17,-0.19938,0.45407,0.33943
0.1,60,7,11.783,9.8889,-0.1022,0.36605,0.33445,0.32796,0.55661,0.48662,0.48148,1.85,1.3333,0.19833,62.667,40.916,-4.3946e-17,0.073226,0.39105,0.35161
0.1,60,8,11.8,12.333,-0.13144,0.43508,0.37593,0.34366,0.56139,0.54484,0.58006,1.7833,1.8889,0.2,61.212,47.18,4.4409e-17,0.18906,0.33015,0.33855
0.1,60,9,11.533,10.667,-0.19584,0.37464,0.28932,0.32687,0.56073,0.46132,0.49527,2.75,2.1111,0.19556,60.568,37.442,1.7925e-16,-0.039007,0.46223,0.49615
0.1,60,10,11.65,11.778,-0.17875,0.43744,0.49248,0.40767,0.55165,0.54849,0.62588,2.9667,3.3333,0.19778,64.858,56.673,-1.1102e-17,0.083719,0.37251,0.31565
0.1,60,11,12.167,14.222,0.10386,0.32061,0.44712,0.31401,0.56243,0.48824,0.68519,1.9167,1.6667,0.20444,61.58,56.073,-2.313e-17,0.45312,0.37647,0.29054
0.1,60,12,11.75,13.111,-0.13821,0.46301,0.41298,0.46338,0.56549,0.52473,0.55899,2.1833,2.4444,0.20333,59.753,43.284,-2.5905e-17,-0.021424,0.47077,0.47365
0.1,60,13,11.317,6.3333,-0.014127,0.47571,0.2999,0.54876,0.54896,0.51044,0.37049,1.9667,2.7778,0.19722,66.436,47.043,-2.2204e-17,-0.18607,0.36224,0.2645
0.1,60,14,12.183,13.556,-0.1033,0.3691,0.33511,0.31525,0.57524,0.45471,0.60044,2.25,2.4444,0.205,56.728,46.131,7.4015e-18,-0.24658,0.53141,0.57388
0.1,60,15,11.683,9,-0.077985,0.32315,0.33483,0.30189,0.55057,0.43174,0.39155,2.0333,2.4444,0.19667,65.361,40.917,1.0732e-16,0.1603,0.36199,0.31455
0.1,60,16,11.833,11.556,-0.25133,0.5712,0.35887,0.43086,0.56469,0.52698,0.55189,2.1167,1.3333,0.20333,60.817,39.881,0,0.042405,0.42672,0.32032
0.1,60,17,11.65,12.444,-0.28569,0.32638,0.15219,0.2509,0.56474,0.38204,0.25914,2.7,2.5556,0.19667,59.249,50.636,1.0362e-16,-0.0024794,0.50608,0.5885
0.1,60,18,11.75,10.556,-0.23699,0.48029,0.48497,0.33378,0.56808,0.47805,0.66564,2.5333,2.4444,0.2,58.456,42.129,7.4015e-18,-0.073754,0.46843,0.55775
0.1,60,19,11.583,10.778,-0.092544,0.36703,0.39634,0.36985,0.55358,0.51774,0.56362,1.8833,2.5556,0.19556,63.948,43.633,9.7145e-17,0.12606,0.35958,0.39035
0.1,60,20,11.883,12.111,-0.10671,0.41665,0.30208,0.39706,0.56121,0.46144,0.4719,2.4833,3,0.205,61.44,37.684,3.8858e-17,0.17836,0.48193,0.53125
0.1,60,21,11.9,12.111,-0.24541,0.44214,0.37998,0.33926,0.57712,0.52368,0.62631,2.2333,2.1111,0.20111,55.372,36.137,4.4409e-17,0.30662,0.4532,0.50733
0.1,60,22,11.867,10.444,-0.21378,0.34465,0.41986,0.27395,0.57232,0.54617,0.67248,2.7167,2.4444,0.19889,57,35.373,1.1102e-16,0.0085248,0.46417,0.39265
0.1,60,23,11.667,12.667,-0.15908,0.38778,0.26263,0.24535,0.56055,0.41593,0.45849,2.7333,2.7778,0.19556,61,45.777,8.1416e-17,-0.029386,0.49256,0.54787
0.1,60,24,11.5,9.7778,-0.21975,0.44939,0.37806,0.36226,0.55857,0.59351,0.5719,2.0333,2,0.19444,61.237,24.177,8.5117e-17,-0.26781,0.27587,0.14115
0.1,60,25,11.883,11.444,-0.092266,0.43032,0.27708,0.36842,0.56271,0.55314,0.49885,2.1,2,0.20056,60.524,46.136,-8.1416e-17,-0.12337,0.34695,0.29193
0.1,60,26,11.8,11.667,-0.16725,0.50515,0.4457,0.38834,0.56657,0.61512,0.6346,2.5833,2.3333,0.20111,59.3,38.72,-4.0708e-17,0.0833,0.45956,0.40349
0.1,60,27,11.883,10.111,-0.17283,0.40051,0.25147,0.39443,0.56808,0.49465,0.35762,1.95,1.5556,0.20111,58.757,33.736,6.6613e-17,-0.040327,0.41695,0.32402
0.1,60,28,11.783,9.7778,-0.11473,0.36351,0.31105,0.38253,0.55991,0.47107,0.47179,1.8667,2.6667,0.20056,61.979,42.005,-1.4063e-16,0.29479,0.45532,0.46391
0.1,60,29,11.683,10.778,-0.18157,0.425,0.20895,0.37498,0.56309,0.46844,0.28171,3.0833,1.7778,0.19944,60.634,35.282,-4.4409e-17,0.098487,0.37534,0.4167
0.1,60,30,11.55,9.4444,-0.16773,0.5295,0.50473,0.39309,0.55683,0.63679,0.6591,1.75,1.1111,0.19556,62.426,28.303,-1.3693e-16,-0.20793,0.35613,0.19515
0.1,80,1,15.875,14.556,-0.14249,0.31896,0.36662,0.25912,0.57358,0.50546,0.60208,2.625,2.7778,0.19969,76.144,47.565,5.5511e-18,-0.10667,0.52017,0.36316
0.1,80,2,15.287,10.778,-0.013846,0.44548,0.35831,0.42253,0.55481,0.53904,0.50403,2.2125,2,0.19562,85.115,39.343,2.7756e-17,-0.11782,0.37109,0.29015
0.1,80,3,15.787,11.556,-0.059516,0.38068,0.58215,0.35212,0.56239,0.45508,0.5366,2.625,1.3333,0.20187,83.169,74.685,-4.5797e-17,0.073717,0.46651,0.41108
0.1,80,4,15.537,12.778,-0.13396,0.30077,0.16469,0.28622,0.57453,0.42982,0.32046,2.65,2.6667,0.19562,74.656,56.013,-6.9389e-17,0.17497,0.55828,0.44476
0.1,80,5,15.463,16.111,-0.21909,0.37623,0.45152,0.27799,0.57803,0.55391,0.67165,2.35,2.6667,0.19469,72.923,48.08,9.4369e-17,0.40627,0.49516,0.50488
0.1,80,6,16.25,13.889,-0.21305,0.4216,0.51012,0.37825,0.57036,0.59616,0.71354,1.85,2.1111,0.20594,78.738,24.679,6.6613e-17,-0.18238,0.40369,0.4368
0.1,80,7,15.75,10.444,-0.018827,0.30685,0.28508,0.32865,0.56511,0.47522,0.40661,2,2.7778,0.19844,80.151,55.897,4.5797e-17,-0.17964,0.42338,0.44064
0.1,80,8,15.85,15.778,-0.16946,0.35463,0.28849,0.24674,0.57664,0.48156,0.56247,2.525,2.7778,0.2,74.401,37.441,1.3878e-17,0.00034091,0.53015,0.58549
0.1,80,9,15.9,13.333,-0.13802,0.31665,0.25342,0.27869,0.57083,0.45648,0.47434,2.5625,2.6667,0.20156,78.312,53.722,6.6613e-17,0.10597,0.51223,0.52795
0.1,80,10,15.775,15.778,-0.11772,0.3795,0.32436,0.3939,0.57186,0.54774,0.58129,1.9125,2.8889,0.20094,77.438,54.624,4.2327e-17,0.25617,0.37187,0.38088
0.1,80,11,15.95,13.556,-0.18868,0.38822,0.31293,0.32637,0.57998,0.55801,0.47525,2.0375,2.1111,0.20094,72.948,37.834,4.5797e-17,-0.38253,0.44848,0.52121
0.1,80,12,16.038,14.556,-0.17726,0.41844,0.36969,0.37824,0.57706,0.57114,0.57378,2.25,2.3333,0.20469,74.824,47.978,8.4655e-17,0.061908,0.50332,0.43999
0.1,80,13,15.7,12.778,-0.19448,0.50022,0.27345,0.42428,0.56928,0.56463,0.4348,1.7875,1,0.20219,79.275,66.049,7.494e-17,0.11886,0.36793,0.18626
0.1,80,14,15.725,12.889,-0.19741,0.56897,0.30683,0.47075,0.56735,0.64789,0.52739,1.7375,2.1111,0.20312,79.963,37.273,6.9389e-17,0.12297,0.31044,0.2981
0.1,80,15,15.35,13.333,-0.10275,0.35512,0.31479,0.3151,0.56949,0.53027,0.51464,1.525,1.2222,0.19437,76.668,31.064,-1.0408e-17,-0.53869,0.26877,0.26252
0.1,80,16,15.75,11.444,-0.097976,0.38541,0.53256,0.32464,0.56788,0.55658,0.73438,1.775,1,0.19906,78.797,19.215,7.0256e-17,-0.28534,0.37813,0.14139
0.1,80,17,15.45,15.667,0.0092918,0.34405,0.32869,0.34749,0.55292,0.47677,0.55235,2.775,3.3333,0.19594,86.151,79.697,4.9613e-17,-0.22957,0.48033,0.47952
0.1,80,18,16.075,10.333,-0.13214,0.41039,0.36158,0.32972,0.57371,0.56454,0.534,2.2625,2.4444,0.20344,76.827,26.188,-7.4073e-17,-0.48656,0.4999,0.3501
0.1,80,19,15.8,10,-0.034965,0.45956,0.31342,0.45448,0.55947,0.56175,0.436,1.625,1,0.20344,84.761,48.108,-3.8858e-17,-0.39508,0.36139,0.13727
0.1,80,20,15.675,13.889,-0.071507,0.40039,0.33831,0.35771,0.57395,0.54439,0.5964,2.4,1.7778,0.19906,75.205,36.223,-2.2204e-17,-0.41474,0.50066,0.40674
0.1,80,21,15.387,15.111,-0.086181,0.34444,0.32369,0.34548,0.55867,0.52524,0.52094,2.575,2.5556,0.19437,84.669,90.087,-5.6899e-17,-0.020243,0.49605,0.45965
0.1,80,22,15.325,13.444,-0.12749,0.36343,0.2925,0.33843,0.57458,0.54063,0.50251,2.3,2.5556,0.19437,74.201,56.763,-1.249e-17,-0.16447,0.44373,0.33134
0.1,80,23,15.438,12.444,-0.15654,0.51502,0.41692,0.45047,0.56746,0.61641,0.64191,2.4125,2.6667,0.19844,79.673,48.004,8.6042e-17,0.10135,0.43943,0.35513
0.1,80,24,15.938,11.667,-0.036021,0.35007,0.23671,0.35691,0.56685,0.51042,0.43669,2.8,2.7778,0.20344,80.469,82.043,-1.3496e-16,-0.1345,0.50608,0.35979
0.1,80,25,16,13.667,-0.039526,0.33717,0.4869,0.34244,0.56759,0.50522,0.66987,2.675,3,0.20187,79.265,33.005,1.5821e-16,0.0048339,0.50311,0.41031
0.1,80,26,15.55,15.444,-0.21543,0.42469,0.4421,0.35081,0.57184,0.61995,0.66726,2.775,3.3333,0.19719,76.354,56.533,-4.7184e-17,0.25376,0.4769,0.36431
0.1,80,27,15.463,10.333,-0.12377,0.52091,0.33548,0.46191,0.56369,0.55324,0.46861,2,1.6667,0.19969,81.472,34.528,-9.4369e-17,-0.4588,0.37371,0.4797
0.1,80,28,15.812,15,-0.19543,0.3913,0.37217,0.34018,0.58085,0.57859,0.64024,1.9,2.3333,0.19906,72.462,49.671,8.8818e-17,0.36484,0.41178,0.3842
0.1,80,29,15.588,15.556,-0.16498,0.43141,0.37039,0.35532,0.56899,0.55549,0.56186,2.5125,2.4444,0.19844,77.853,67.978,-6.8695e-17,0.43971,0.5004,0.41809
0.1,80,30,16.163,12.889,-0.094432,0.35728,0.28294,0.32083,0.57737,0.54597,0.46798,2.75,2.6667,0.20406,74.891,25.85,-1.1102e-16,0.097678,0.50094,0.41203
0.1,100,1,19.6,16.667,-0.064401,0.39759,0.31727,0.36488,0.57638,0.56163,0.57864,1.84,1,0.1996,93.971,44.748,8.6597e-17,0.27628,0.41373,0.21969
0.1,100,2,19.8,14.222,-0.052093,0.33089,0.36069,0.29035,0.57084,0.5135,0.50739,2.63,2.2222,0.1996,97.104,60.72,5.3291e-17,-0.33065,0.50235,0.40295
0.1,100,3,19.25,17.889,-0.16558,0.40664,0.41444,0.34877,0.57527,0.59744,0.66564,2.35,2.2222,0.1946,93.421,35.451,-1.3323e-17,0.062731,0.51197,0.47136
0.1,100,4,20.18,15.667,0.061564,0.3861,0.56347,0.33087,0.56525,0.5571,0.71098,2.49,1.6667,0.2038,101.65,42.045,-4.4409e-17,-0.14341,0.52611,0.43972
0.1,100,5,19.87,13,-0.11702,0.50174,0.25825,0.47203,0.56828,0.60537,0.40721,2.89,2.2222,0.2054,100.62,28.29,1.1546e-16,-0.65779,0.43141,0.47102
0.1,100,6,19.33,15.111,-0.11206,0.38261,0.36123,0.34084,0.5704,0.58204,0.61008,2.59,3.1111,0.1954,95.947,47.082,-8.8818e-18,-0.19959,0.50213,0.39218
0.1,100,7,20.17,17.222,-0.074897,0.40492,0.43089,0.35745,0.57636,0.58283,0.6847,2.93,2.7778,0.205,95.263,40.968,1.9984e-17,-0.40043,0.53542,0.51858
0.1,100,8,20.06,14.444,-0.17133,0.47761,0.37024,0.40293,0.58029,0.61463,0.59808,1.89,2.7778,0.2056,93.485,37.729,3.1086e-17,-0.32452,0.45334,0.43294
0.1,100,9,20.13,16.444,-0.12849,0.38328,0.29596,0.35545,0.57835,0.55679,0.49114,1.83,2.8889,0.2044,94.411,65.892,3.4417e-17,-0.25426,0.4215,0.47688
0.1,100,10,19.73,16.111,-0.11638,0.41539,0.38548,0.35405,0.57488,0.60331,0.64866,2.37,3,0.1994,94.414,37.462,6.6613e-18,-0.18082,0.47948,0.46159
0.1,100,11,19.58,18.667,-0.12087,0.37283,0.33362,0.32981,0.57414,0.52234,0.55361,2.05,2,0.1996,95.619,64.025,7.6605e-17,-0.0065096,0.39838,0.21484
0.1,100,12,19.79,16.556,-0.13389,0.36917,0.24573,0.32188,0.5738,0.54414,0.49943,2.26,1,0.2008,95.952,37.012,5.9952e-17,-0.39261,0.49275,0.44598
0.1,100,13,20.06,12.333,-0.045337,0.42155,0.4389,0.39801,0.57929,0.59222,0.58401,2.28,2.8889,0.2044,93.071,33.776,5.3291e-17,-0.28461,0.5022,0.40507
0.1,100,14,19.56,17.667,-0.18493,0.33666,0.39087,0.27073,0.57909,0.53321,0.64063,2.81,2.1111,0.1972,91.071,41.979,1.2434e-16,-0.23831,0.5103,0.47375
0.1,100,15,19.78,16.444,-0.17002,0.36233,0.40814,0.32246,0.57667,0.56607,0.66958,1.84,1,0.1998,93.68,24.378,-7.9936e-17,-0.27501,0.35476,0.11598
0.1,100,16,20.3,17.667,-0.12207,0.35056,0.34367,0.31209,0.58091,0.55569,0.60283,1.67,1.6667,0.205,92.43,43.577,1.7764e-17,-0.1262,0.34832,0.37035
0.1,100,17,19.98,13.889,-0.098697,0.47872,0.45337,0.41003,0.56985,0.62063,0.6277,2.72,2.3333,0.2038,100.21,60.426,-9.2149e-17,0.074115,0.43031,0.22983
0.1,100,18,19.62,17,-0.071882,0.38569,0.39712,0.35216,0.57505,0.60793,0.67681,1.44,1,0.1984,94.026,40.439,7.1054e-17,-0.071914,0.23693,0.083882
0.1,100,19,19.78,18.667,0.085342,0.28247,0.43057,0.31069,0.56152,0.50907,0.69636,1.75,2,0.1986,102.67,43.745,-9.992e-17,-0.32647,0.41862,0.42115
0.1,100,20,19.33,14,-0.11898,0.3974,0.46099,0.30833,0.57852,0.5801,0.69556,2.87,2.6667,0.1954,91.276,29.397,2.1372e-17,-0.0090092,0.53059,0.41863
0.1,100,21,19.71,14,-0.083253,0.45613,0.36189,0.43648,0.57264,0.62717,0.57873,2.31,1,0.2026,97.646,62.598,7.9936e-17,-0.18128,0.46923,0.37691
0.1,100,22,19.1,10.667,-0.14892,0.40869,0.32131,0.36217,0.56717,0.57797,0.52101,2.68,4,0.1954,99.182,29.28,1.3545e-16,-0.31256,0.48105,0.35339
0.1,100,23,19.25,13,-0.14882,0.43238,0.33625,0.35685,0.57365,0.60501,0.59841,2.11,2,0.1956,95.234,28.902,4.4409e-17,-0.25654,0.38586,0.21067
0.1,100,24,19.44,13.111,-0.10051,0.48207,0.41472,0.40967,0.57027,0.63046,0.5967,2.57,2.8889,0.1986,96.824,39.342,-2.8866e-17,-0.24275,0.48904,0.50964
